Id,SalePrice
1724,213342.568143
1725,228666.780488
1726,200875.39715
1727,180637.230818
1728,179551.370513
1729,155630.999031
1730,153472.861859
1731,121286.671165
1732,137747.164243
1733,126735.040558
1734,132634.893859
1735,130774.219199
1736,116723.642529
1737,326677.547836
1738,206494.790395
1739,270893.466427
1740,223304.019371
1741,188851.520597
1742,173110.666853
1743,178659.994077
1744,246084.39268
1745,208235.997057
1746,235726.911685
1747,207444.453564
1748,217714.220329
1749,164037.557158
1750,154612.616672
1751,217546.356804
1752,123946.639206
1753,160547.815478
1754,204484.394068
1755,170579.898843
1756,118497.839109
1757,120217.262103
1758,147031.841921
1759,167766.318194
1760,159631.386038
1761,151254.255583
1762,190040.606212
1763,171644.021432
1764,118134.8038
1765,219318.86818
1766,168880.996445
1767,223047.152942
1768,143965.113225
1769,151660.362193
1770,137459.309291
1771,142522.731638
1772,145818.676211
1773,143281.670124
1774,144415.95285
1775,133207.936329
1776,128877.854244
1777,118423.430282
1778,129656.885022
1779,118038.135064
1780,169460.42108
1781,136599.128316
1782,97392.0924392
1783,130760.8546
1784,93949.2630719
1785,125186.473872
1786,167415.153326
1787,181719.352975
1788,60141.1718106
1789,97234.0470667
1790,91436.5201557
1791,184080.404579
1792,153986.269437
1793,137714.765065
1794,138896.338507
1795,137083.805138
1796,122999.676526
1797,115826.316165
1798,125537.47009
1799,118880.966002
1800,127461.954752
1801,126716.901194
1802,160747.355947
1803,159336.513899
1804,143817.055703
1805,136700.598605
1806,105408.930124
1807,137138.877112
1808,115645.461361
1809,126585.350239
1810,157783.481386
1811,117517.137392
1812,110735.660403
1813,118932.918282
1814,100327.630294
1815,58957.6045855
1816,104433.783418
1817,156691.946499
1818,134924.415545
1819,108461.611973
1820,77334.7602601
1821,119236.298937
1822,171323.996515
1823,55453.0549315
1824,123967.671922
1825,140766.410792
1826,106308.406064
1827,109795.201751
1828,134550.024174
1829,116937.396712
1830,152303.059321
1831,136927.230312
1832,114659.215065
1833,143402.572383
1834,121573.313896
1835,137494.981218
1836,127663.222357
1837,100094.825459
1838,124551.917021
1839,82847.2394535
1840,157348.461916
1841,142910.777005
1842,91968.9548991
1843,144482.026269
1844,141809.393357
1845,148081.657492
1846,151277.58102
1847,160105.594988
1848,59429.895049
1849,108384.109648
1850,129842.744028
1851,154864.499436
1852,125750.063029
1853,134725.568306
1854,155009.630982
1855,144608.431568
1856,216839.569199
1857,195548.586086
1858,141154.913369
1859,122236.145103
1860,150622.803924
1861,122293.071009
1862,274404.32009
1863,270720.332086
1864,270720.332086
1865,315524.671775
1866,327373.987186
1867,241059.947979
1868,296926.359974
1869,195677.027766
1870,206856.232868
1871,259588.488462
1872,170279.846717
1873,218743.795988
1874,137511.355006
1875,195855.024796
1876,198930.885011
1877,213150.471623
1878,214907.599461
1879,138497.854278
1880,135532.002414
1881,255083.597363
1882,254146.185225
1883,201337.209789
1884,217838.006113
1885,247026.355617
1886,288985.520977
1887,204643.837681
1888,268808.230806
1889,159978.009263
1890,130673.142296
1891,142156.209854
1892,111912.582255
1893,141284.760557
1894,133312.613219
1895,150908.870951
1896,123151.737978
1897,116842.443105
1898,101492.264567
1899,127624.646684
1900,107712.854008
1901,173269.322973
1902,137749.374786
1903,179412.601509
1904,140144.582018
1905,183583.710415
1906,156138.062863
1907,208920.976454
1908,116110.048658
1909,134465.821102
1910,125664.116845
1911,196569.814933
1912,250290.866391
1913,157659.7677
1914,55633.2301363
1915,286397.737621
1916,75501.258028
1917,251875.042089
1918,135814.590484
1919,155613.143262
1920,171325.400646
1921,407464.349373
1922,328472.451151
1923,196467.786695
1924,209818.469398
1925,223496.721097
1926,381748.957117
1927,140770.750649
1928,128568.936153
1929,128865.836186
1930,127549.362596
1931,139479.809655
1932,141015.603247
1933,182675.469912
1934,174440.988128
1935,177765.227363
1936,192603.824854
1937,180356.237475
1938,180365.220877
1939,220394.990304
1940,185870.787834
1941,178171.760925
1942,187669.040266
1943,183300.307194
1944,322882.667488
1945,375037.908154
1946,162917.246479
1947,276524.318215
1948,177040.448077
1949,247553.418432
1950,173267.02532
1951,258259.301608
1952,216122.537168
1953,164779.378588
1954,178841.275541
1955,128053.352082
1956,282123.629754
1957,168166.22472
1958,309629.419717
1959,139894.172393
1960,113293.424079
1961,123174.070794
1962,94194.2430843
1963,106326.222149
1964,110830.097168
1965,153221.350766
1966,138250.440776
1967,283780.321818
1968,411365.844147
1969,385021.805202
1970,437705.738402
1971,413517.029456
1972,356177.513261
1973,249228.859086
1974,326568.460021
1975,437774.245019
1976,271029.784154
1977,360861.660095
1978,364066.983232
1979,301730.747207
1980,193138.989838
1981,320435.861546
1982,209730.744373
1983,203165.978692
1984,166979.452429
1985,217761.122638
1986,220364.960181
1987,169426.97416
1988,180275.450919
1989,193997.16432
1990,219950.165248
1991,229022.269604
1992,210200.989287
1993,168199.657483
1994,241983.300953
1995,181438.09288
1996,253013.010627
1997,320182.140306
1998,342997.543715
1999,252489.754527
2000,301800.62441
2001,273236.879893
2002,257969.629641
2003,245521.781152
2004,259716.179762
2005,208049.164524
2006,221632.008608
2007,245292.032111
2008,207971.288617
2009,204861.453631
2010,188676.639799
2011,131975.22645
2012,164697.763288
2013,184781.273985
2014,193261.322656
2015,194161.343388
2016,209080.362345
2017,196694.893167
2018,123572.256118
2019,131143.894007
2020,111594.348861
2021,120114.235165
2022,172187.10613
2023,153241.455426
2024,253879.896437
2025,281655.678867
2026,189641.72176
2027,149983.529855
2028,151439.374775
2029,174247.750842
2030,263419.064948
2031,196527.818007
2032,244318.076152
2033,250642.992913
2034,159499.381128
2035,201057.454538
2036,175586.544705
2037,179926.368581
2038,205204.694312
2039,185535.213141
2040,328246.305165
2041,219875.458218
2042,205174.30912
2043,168045.19682
2044,175685.003579
2045,205468.53782
2046,141011.841975
2047,155373.80486
2048,133540.034792
2049,140949.725464
2050,174456.250165
2051,107664.242855
2052,138742.92142
2053,142244.403693
2054,83653.7959881
2055,170209.556345
2056,125487.969216
2057,129463.691285
2058,233778.475904
2059,128720.420774
2060,157242.262853
2061,172658.98928
2062,138767.377839
2063,116998.831446
2064,144781.356576
2065,113751.365766
2066,187486.737921
2067,127287.7799
2068,147876.468155
2069,86751.1352345
2070,109685.639302
2071,92737.4916515
2072,150565.770705
2073,137345.965267
2074,157505.895656
2075,144799.181798
2076,123429.383584
2077,150779.336396
2078,130491.064541
2079,143070.462571
2080,114490.012593
2081,120349.251678
2082,133750.311227
2083,159458.648117
2084,111162.708985
2085,134447.592645
2086,108605.665012
2087,121173.247871
2088,95354.5344771
2089,94725.9691201
2090,129770.7878
2091,131093.661739
2092,144420.598162
2093,147766.916062
2094,94713.1526504
2095,142677.719352
2096,87633.0529348
2097,94672.8967851
2098,174764.071008
2099,61304.3980778
2100,112950.133969
2101,128144.245349
2102,126417.543729
2103,107929.166388
2104,131332.888415
2105,134405.181519
2106,75936.3431594
2107,196231.008297
2108,115657.769407
2109,112847.609504
2110,130444.350036
2111,135006.533271
2112,141421.897274
2113,115773.830509
2114,103054.121101
2115,151419.840954
2116,111399.881925
2117,154340.005455
2118,117829.808395
2119,103616.418836
2120,101864.541127
2121,93171.3954003
2122,103613.013782
2123,88835.2756519
2124,150074.128624
2125,146594.285853
2126,166332.858003
2127,147482.761581
2128,133690.705171
2129,108438.540306
2130,150976.768495
2131,160289.890991
2132,118342.063245
2133,126647.469935
2134,121789.561002
2135,108463.171172
2136,75478.3962458
2137,118034.701401
2138,142747.970671
2139,153424.957552
2140,134983.614739
2141,142993.011118
2142,137687.267343
2143,143457.176372
2144,123735.827903
2145,135076.5287
2146,150307.548473
2147,160293.239768
2148,129706.466209
2149,140657.779728
2150,190845.263678
2151,99581.775894
2152,171397.935904
2153,154717.459864
2154,93947.517244
2155,121073.424589
2156,260846.656616
2157,234601.046473
2158,245292.409117
2159,212251.56183
2160,158837.837781
2161,247638.889452
2162,394626.480627
2163,341954.751466
2164,249162.159968
2165,179415.749226
2166,144874.429102
2167,202494.196835
2168,208933.875404
2169,192193.266905
2170,220150.253965
2171,144311.436882
2172,143908.983398
2173,154296.235962
2174,245480.470999
2175,288723.641019
2176,324426.349755
2177,254564.580529
2178,206129.553888
2179,144810.98049
2180,197748.459748
2181,192780.251748
2182,230010.597769
2183,193212.685511
2184,141154.895811
2185,135088.36369
2186,146771.700861
2187,148801.776301
2188,145011.951015
2189,186519.53217
2190,80233.3978102
2191,87031.1478381
2192,88537.8784901
2193,93721.5248002
2194,98285.6123969
2195,115223.934866
2196,109635.032371
2197,104443.064765
2198,137559.103357
2199,168362.244725
2200,135568.413471
2201,137254.471859
2202,166509.651496
2203,173966.847089
2204,173380.851853
2205,118041.661208
2206,120020.153086
2207,175451.686496
2208,225160.214827
2209,209911.527569
2210,127823.565874
2211,110399.205568
2212,108138.684375
2213,100265.277873
2214,155861.13709
2215,102812.328317
2216,162812.361055
2217,71157.2305215
2218,67592.5460578
2219,59798.8008704
2220,74337.3293414
2221,286384.87423
2222,268052.435387
2223,321248.540364
2224,241990.539959
2225,139027.871694
2226,205651.695556
2227,204977.651713
2228,273350.429671
2229,223965.219699
2230,161528.249977
2231,226177.240983
2232,183780.929622
2233,181966.067756
2234,233997.306855
2235,260803.507826
2236,263827.109074
2237,361023.097107
2238,192055.48451
2239,119809.126318
2240,161113.858539
2241,147276.312908
2242,137449.724107
2243,136927.112611
2244,89357.5851333
2245,89007.4477442
2246,142055.243839
2247,91515.8546041
2248,126716.16222
2249,126867.570538
2250,139299.525524
2251,135191.781703
2252,182073.072848
2253,147787.63908
2254,175705.465534
2255,190649.445301
2256,179062.038287
2257,202980.363596
2258,164084.36909
2259,178842.29213
2260,152778.396798
2261,166077.397683
2262,191168.052069
2263,336060.547569
2264,391122.69024
2265,165292.768229
2266,256182.338064
2267,312523.727103
2268,361267.785309
2269,166757.078266
2270,172339.129042
2271,208281.578965
2272,198648.237638
2273,164958.526305
2274,169350.82949
2275,164574.193036
2276,169190.877809
2277,200119.755423
2278,155773.276115
2279,123158.555305
2280,114642.402221
2281,191920.498624
2282,190204.714081
2283,96953.53089
2284,105462.372304
2285,133000.974179
2286,127283.032888
2287,340106.214183
2288,275824.844468
2289,343276.631513
2290,421031.723846
2291,324016.150508
2292,406252.649369
2293,456577.621981
2294,412617.531927
2295,457561.3235
2296,264411.316925
2297,313126.600736
2298,321558.643966
2299,373529.977123
2300,317114.086842
2301,297968.052004
2302,247977.548143
2303,221500.109769
2304,243487.091259
2305,197387.415955
2306,197324.696259
2307,196906.328341
2308,216219.408444
2309,257441.487988
2310,206149.90911
2311,194050.12863
2312,178571.719394
2313,177178.282604
2314,172982.698072
2315,175114.3267
2316,217365.629192
2317,178306.784245
2318,177224.786429
2319,173794.980158
2320,189364.68432
2321,221194.787696
2322,169898.646041
2323,165175.062341
2324,163601.002109
2325,209657.125691
2326,160183.376848
2327,215121.807571
2328,218709.588891
2329,183169.401638
2330,178155.255175
2331,350992.952948
2332,399336.298412
2333,302060.383353
2334,273540.530326
2335,259038.322156
2336,321757.163808
2337,201870.117304
2338,270457.853897
2339,222302.825039
2340,384341.5645
2341,215294.869761
2342,223495.478514
2343,211105.901566
2344,246890.0021
2345,238011.328641
2346,198970.950487
2347,191843.684498
2348,219428.807348
2349,175455.259485
2350,295296.682693
2351,222219.235517
2352,238478.387576
2353,291942.568285
2354,120004.985216
2355,122214.727227
2356,154609.196082
2357,202470.843167
2358,206501.553708
2359,122739.440603
2360,118582.888083
2361,141686.939649
2362,272745.502311
2363,141495.239282
2364,150112.861502
2365,204820.846986
2366,163224.434809
2367,218879.797407
2368,201402.183395
2369,215415.399037
2370,172831.540941
2371,172827.861729
2372,190620.749696
2373,256517.758889
2374,273501.501131
2375,223828.891282
2376,271629.695285
2377,293954.231553
2378,138286.879764
2379,203934.055023
2380,145734.062327
2381,157081.82288
2382,181780.975306
2383,198378.233918
2384,234175.719318
2385,153292.851813
2386,142798.218513
2387,133509.904739
2388,97394.0013433
2389,130928.470538
2390,142561.906794
2391,136590.941881
2392,111993.189292
2393,153903.99043
2394,147501.614466
2395,204681.227307
2396,150082.530986
2397,204569.162352
2398,124404.035769
2399,54299.0115475
2400,52608.4055505
2401,114649.926428
2402,138298.011342
2403,132074.221039
2404,147635.928865
2405,160325.572965
2406,131296.778627
2407,128395.240857
2408,141045.693724
2409,133704.715583
2410,159954.605117
2411,123032.158137
2412,130845.092825
2413,143055.839469
2414,122765.145347
2415,136842.901251
2416,134495.831363
2417,130471.044996
2418,123043.242652
2419,145199.770706
2420,125951.32124
2421,148499.848273
2422,125199.066464
2423,157181.780582
2424,145705.378432
2425,281065.331756
2426,132306.220331
2427,127582.219357
2428,155529.396466
2429,117656.597334
2430,129438.545686
2431,116424.286487
2432,134359.086263
2433,142687.084952
2434,147482.364678
2435,154292.109696
2436,108596.420013
2437,113692.263884
2438,119851.742717
2439,113938.289741
2440,128557.742356
2441,101187.105137
2442,97155.9911381
2443,112863.903308
2444,125374.389064
2445,87708.3230055
2446,144182.659406
2447,179445.86239
2448,147328.387529
2449,115364.948251
2450,157020.627733
2451,124341.817862
2452,194316.637962
2453,96023.2347677
2454,107885.331725
2455,103003.317309
2456,132629.786107
2457,112121.258392
2458,108194.740187
2459,112724.588165
2460,131448.317351
2461,118418.955652
2462,125121.773572
2463,124093.439865
2464,153054.050217
2465,139145.516067
2466,120451.583626
2467,114926.818647
2468,92475.1880723
2469,92310.6911374
2470,181444.634845
2471,162195.329525
2472,193958.766474
2473,108825.280879
2474,111377.314898
2475,211421.191945
2476,104250.722209
2477,133339.489354
2478,157926.90111
2479,112845.16985
2480,128631.125834
2481,127461.608688
2482,137505.477184
2483,117342.706654
2484,123723.140031
2485,125597.251817
2486,153235.735109
2487,181915.354976
2488,121634.862822
2489,144394.342774
2490,152413.496944
2491,91368.4505575
2492,186499.786392
2493,142249.986271
2494,168541.697512
2495,100719.281095
2496,215362.529257
2497,150201.733131
2498,119509.617355
2499,88450.9557762
2500,128240.522876
2501,137906.050805
2502,142049.534061
2503,87465.0709517
2504,192517.906119
2505,219480.459447
2506,256142.384012
2507,296287.077299
2508,255954.490362
2509,224948.141576
2510,216200.32431
2511,189183.84201
2512,214621.895453
2513,211125.64984
2514,201988.111303
2515,149851.025393
2516,160236.560051
2517,133134.981435
2518,145651.802969
2519,220855.397365
2520,204733.86356
2521,198333.327208
2522,220946.935005
2523,134584.756479
2524,138961.334409
2525,142526.179199
2526,138086.710374
2527,118666.563641
2528,128060.850956
2529,130906.263357
2530,107151.921452
2531,266919.362925
2532,231405.438227
2533,200369.710448
2534,221834.025911
2535,281318.742237
2536,227915.117166
2537,199108.478709
2538,177506.304261
2539,176189.911904
2540,182276.381221
2541,175941.280468
2542,171597.103479
2543,134563.254449
2544,135943.215992
2545,132568.018985
2546,142299.602729
2547,136784.457465
2548,141330.779059
2549,156448.369139
2550,333720.479725
2551,144266.455614
2552,114913.64202
2553,84763.7619069
2554,122255.503485
2555,104392.961885
2556,106099.947686
2557,117316.248978
2558,157718.239588
2559,149816.471993
2560,121362.219302
2561,100888.835027
2562,134890.041896
2563,146760.806623
2564,174764.13428
2565,119794.324501
2566,171900.820417
2567,133816.763404
2568,188976.889626
2569,183602.63331
2570,127550.997556
2571,191906.115295
2572,141323.835668
2573,204824.734316
2574,250074.882074
2575,130225.642964
2576,145472.978353
2577,159864.138567
2578,96787.7593871
2579,80992.74037
2580,126869.535631
2581,133623.967647
2582,106160.070325
2583,246397.903022
2584,158017.157628
2585,202929.052177
2586,195150.697205
2587,188891.516652
2588,127467.008973
2589,146002.420824
2590,224807.242584
2591,211019.389547
2592,211420.078164
2593,241163.524182
2594,169978.174391
2595,197892.763824
2596,324870.835188
2597,205523.518395
2598,268709.248599
2599,315900.146067
2600,244249.764967
2601,127944.170659
2602,86116.9623493
2603,90715.4580532
2604,84690.4885596
2605,83711.6267745
2606,145826.808927
2607,171075.076164
2608,201291.248573
2609,160247.511539
2610,113025.855545
2611,153711.028185
2612,150325.632252
2613,128281.643331
2614,125758.968588
2615,154656.389214
2616,137142.08765
2617,203083.454206
2618,186049.870061
2619,202920.876413
2620,184144.113982
2621,185918.417647
2622,188739.032306
2623,240489.010656
2624,286984.232462
2625,277638.780603
2626,163933.56247
2627,168173.906081
2628,421941.40418
2629,482254.916116
2630,330251.166947
2631,445910.706399
2632,416302.927204
2633,282801.574248
2634,371577.097563
2635,149575.646666
2636,186341.021579
2637,156427.931885
2638,242574.665722
2639,185822.620333
2640,154627.600256
2641,106759.689486
2642,229619.864812
2643,114905.956937
2644,126875.675089
2645,98048.7595834
2646,94255.9956922
2647,100647.335766
2648,138622.124809
2649,124955.695069
2650,127556.944802
2651,153999.386464
2652,421676.519152
2653,235875.49419
2654,269569.36424
2655,361102.512591
2656,317543.526077
2657,253452.35856
2658,266205.546533
2659,294002.490154
2660,325381.215803
2661,317563.144933
2662,335627.965854
2663,267621.776039
2664,262839.640609
2665,304354.124103
2666,258275.986694
2667,167845.7569
2668,175173.167064
2669,178991.237784
2670,281536.788978
2671,175288.233941
2672,178022.088982
2673,227911.503362
2674,228948.377779
2675,158751.399116
2676,189336.82614
2677,195838.634129
2678,270334.885309
2679,275998.67297
2680,261797.334483
2681,409111.937139
2682,319280.203692
2683,489218.598471
2684,311814.365982
2685,342179.119493
2686,248740.395472
2687,309182.383503
2688,216334.748238
2689,194666.426484
2690,448469.96761
2691,202403.947322
2692,120464.964655
2693,190334.478947
2694,116809.94424
2695,192441.107764
2696,182551.86379
2697,198853.256553
2698,198374.218192
2699,184416.857711
2700,176719.678039
2701,158006.050419
2702,121724.91982
2703,131704.440116
2704,140498.335617
2705,128040.131805
2706,119312.995936
2707,130048.629372
2708,138340.39287
2709,103262.926915
2710,122817.288807
2711,266049.254879
2712,372039.322532
2713,156678.345684
2714,149917.945802
2715,172912.564078
2716,141016.242536
2717,174125.720026
2718,219315.369521
2719,156246.425809
2720,155472.259579
2721,143112.939388
2722,174755.486235
2723,145942.922215
2724,131405.250806
2725,137579.775263
2726,146822.987483
2727,162686.87093
2728,170996.657134
2729,156531.226426
2730,148370.124345
2731,120232.628542
2732,118336.87531
2733,159071.214521
2734,148588.701193
2735,139731.977322
2736,146023.029279
2737,122900.185902
2738,138563.476477
2739,160381.034703
2740,134675.198055
2741,149743.394277
2742,154011.842007
2743,151860.602807
2744,144417.199404
2745,136732.28091
2746,131693.277118
2747,159715.253278
2748,132440.513796
2749,130248.840207
2750,136165.539588
2751,126383.444302
2752,220368.085428
2753,155978.028701
2754,251689.732529
2755,125344.496364
2756,89574.6597346
2757,73871.5291869
2758,85059.5498925
2759,160585.9745
2760,156302.371789
2761,150907.570929
2762,146655.346656
2763,180809.688664
2764,162070.301263
2765,242363.724526
2766,146980.634593
2767,92444.2350738
2768,125911.084358
2769,126620.13036
2770,138266.010964
2771,122961.429694
2772,118991.547618
2773,188090.716575
2774,143983.904815
2775,136877.969422
2776,141372.646022
2777,145283.687371
2778,84235.13352
2779,174223.988646
2780,113765.841444
2781,103658.227449
2782,101031.556643
2783,100461.502746
2784,133691.762388
2785,149729.566061
2786,76527.8744552
2787,117685.897216
2788,90874.7948971
2789,169519.732358
2790,83408.2974638
2791,122461.416727
2792,67264.7561171
2793,156224.144785
2794,103387.508703
2795,111458.21617
2796,105588.71078
2797,202495.505798
2798,122835.456962
2799,119278.142108
2800,81745.285382
2801,113458.581336
2802,133152.939366
2803,166504.522275
2804,142639.632323
2805,93600.2784495
2806,99042.8042251
2807,138363.265993
2808,151653.070351
2809,134929.07652
2810,139577.168983
2811,160877.003139
2812,144502.695978
2813,153172.087536
2814,157433.172043
2815,95608.3754185
2816,226948.432126
2817,132753.420808
2818,140086.7408
2819,164808.094975
2820,123808.66775
2821,105849.015133
2822,203348.961382
2823,270360.356799
2824,189359.576665
2825,153656.742909
2826,131212.873447
2827,144004.373546
2828,257036.883894
2829,184576.240954
2830,239636.018931
2831,191367.828239
2832,260979.681716
2833,292853.448617
2834,215502.275341
2835,217031.120821
2836,191102.057138
2837,144020.234776
2838,147324.87731
2839,180970.056031
2840,193039.528766
2841,199534.667385
2842,222536.386021
2843,139249.019043
2844,153258.946046
2845,122019.102661
2846,212027.982568
2847,199164.967675
2848,190109.507274
2849,211862.696644
2850,278732.465354
2851,242849.868403
2852,234975.965339
2853,230816.886685
2854,138246.345073
2855,191647.168598
2856,209527.149884
2857,187062.363533
2858,195368.950934
2859,140902.447957
2860,118872.538551
2861,135781.553585
2862,191424.831435
2863,109320.617498
2864,255586.53073
2865,142240.196426
2866,133132.367335
2867,94205.2706631
2868,122106.468726
2869,127727.689189
2870,153308.85363
2871,100764.001303
2872,59134.9473835
2873,100699.975442
2874,140067.954617
2875,111126.975768
2876,150422.370744
2877,145731.066598
2878,159892.200327
2879,140864.716143
2880,102724.535742
2881,159408.779256
2882,170430.67299
2883,187077.216244
2884,178055.855736
2885,184843.777709
2886,219336.330382
2887,97083.0600647
2888,132111.695731
2889,69479.3764742
2890,88208.267971
2891,136251.859102
2892,51143.4505742
2893,67558.6953728
2894,53756.1814172
2895,288025.555106
2896,279686.133328
2897,203389.341743
2898,143734.516427
2899,217574.914829
2900,158529.219769
2901,194169.755448
2902,190813.164604
2903,341973.610952
2904,334734.870913
2905,120634.56576
2906,189051.351034
2907,112098.177644
2908,125982.154718
2909,140912.643851
2910,82377.2709572
2911,86186.1908034
2912,152632.123088
2913,88468.7391876
2914,82848.8906873
2915,82078.1935122
2916,86292.2039944
2917,148249.1446
2918,109563.944038
2919,235699.835133
